"age","item","definition","uni_lemma","learned","value"
"19",229,"cuchara","spoon",0,0
"19",230,"cuchillo","knife",0,0
"19",231,"dinero","money",0,0
"19",232,"escoba","broom",0,0
"19",233,"espejo","mirror",0,0
"19",234,"fotos","photos",0,3
"19",235,"jabón","soap",0,3
"19",237,"llave","keys",0,1
"19",238,"luz","light",0,1
"19",240,"medicina","medicine",0,0
"19",243,"papel","paper",0,2
"19",245,"peine","comb (object)",0,1
"19",248,"plato","plate",0,5
"19",249,"radio","radio",0,0
"19",250,"reloj","watch (object)",0,0
"19",253,"taza","cup",0,9
"19",254,"teléfono","telephone",0,0
"19",255,"tenedor","fork",0,0
"19",256,"tijeras","scissors",0,0
"19",257,"toalla","towel",0,1
"19",258,"trapo","cloth",0,1
"19",259,"vasos","glass",0,1
"19",260,"vela","candle",0,7
"19",262,"árbol","tree",0,1
"19",264,"cielo","sky",0,1
"19",266,"columpio","swing (object)",0,0
"19",267,"estrella","star",0,0
"19",268,"flor","flower",0,0
"19",272,"lluvia","rain",0,0
"19",273,"luna","moon",0,4
"19",278,"nube","cloud",0,1
"19",282,"piedra","rock (object)",0,0
"19",283,"planta","plant",0,2
"19",285,"resbaladilla","slide (object)",0,0
"19",286,"sol","sun",0,1
"19",288,"techo","roof",0,1
"19",292,"bacinica","potty",0,0
"19",294,"baño","bathroom",0,8
"19",295,"cajón","drawer",0,6
"19",296,"cama","bed",0,9
"19",299,"cocina","kitchen",0,2
"19",301,"cuarto","room",0,0
"19",302,"cuna","crib",0,6
"19",303,"escaleras","stairs",0,0
"19",304,"estufa","stove",0,0
"19",309,"mesa","table",0,3
"19",312,"puerta","door",0,0
"19",314,"refrigerador","refrigerator",0,0
"19",315,"regadera/ducha","shower",0,0
"19",317,"sala","living room",0,12
"19",319,"silla","chair",0,4
"19",322,"televisión","tv",0,0
"19",323,"tina","bathtub",0,5
"19",324,"ventana","window",0,0
"20",15,"vaca","cow",0,10
"20",16,"tortuga","turtle",0,1
"20",18,"ratón","mouse",0,4
"20",19,"rana","frog",0,12
"20",20,"puerco","pig",0,1
"20",21,"pollito","chick",0,1
"20",23,"pescado","fish (animal)",0,0
"20",25,"pato","duck",0,11
"20",26,"pájaro","bird",0,0
"20",27,"oso","bear",0,6
"20",29,"mosca","fly (animal)",0,1
"20",30,"mono","monkey",0,4
"20",31,"mariposa","butterfly",0,0
"20",32,"lobo","wolf",0,6
"20",33,"león","lion",0,0
"20",34,"jirafa","giraffe",0,0
"20",35,"hormiga","ant",0,0
"20",38,"gato","cat",1,6
"20",40,"gallina","hen",0,1
"20",42,"elefante","elephant",0,0
"20",43,"conejo","bunny",0,0
"20",46,"caballo","horse",1,0
"20",47,"burro","donkey",0,5
"20",50,"borrego","lamb",0,0
"20",53,"araña","spider",0,0
"20",54,"animal","animal",0,0
"20",55,"abeja","bee",0,2
"20",58,"tren","train",0,0
"20",60,"moto","motorcycle",0,7
"20",61,"helicóptero","helicopter",0,0
"20",64,"camión/troca","truck",0,4
"20",66,"bicicleta","bicycle",0,0
"20",67,"barco","boat",0,4
"20",68,"avión","airplane",0,1
"20",71,"arroz","rice",0,1
"20",72,"atole","atole",0,0
"20",75,"café","coffee",0,4
"20",77,"carne","meat",0,1
"20",81,"chile","chili",0,0
"20",83,"comida","food",0,2
"20",84,"dulce","candy",0,0
"20",90,"frijoles","beans",0,0
"20",94,"helado/nieve","ice cream",0,1
"20",97,"huevo","egg",1,4
"20",98,"jamón","ham",0,4
"20",99,"jugo","juice",1,1
"20",105,"manzana","apple",0,0
"20",108,"naranja","orange (food)",0,0
"20",109,"paleta","lollipop",1,2
"20",116,"pastel","cake",0,1
"20",119,"plátano/banana","banana",0,1
"20",120,"pollo","chicken (food)",0,4
"20",121,"quesadilla","quesadilla",0,0
"20",122,"queso","cheese",0,6
"20",124,"salchicha","hot dog",0,0
"20",127,"soda/refresco","soda",1,4
"20",132,"tortilla","tortilla",0,1
"20",133,"uvas","grapes",0,0
"20",138,"botón","button",0,2
"20",140,"calcetín","sock",0,0
"20",141,"calzón","underpants",0,2
"20",146,"falda","skirt",0,1
"20",149,"lentes","glasses",0,1
"20",152,"pantalón","pants",0,0
"20",153,"pijama","pajamas",0,0
"20",154,"playera","t-shirt",0,0
"20",156,"shorts","shorts",0,0
"20",157,"sombrero","hat",0,0
"20",158,"suéter","sweater",0,0
"20",159,"vestido","dress (object)",0,0
"20",162,"bigote","moustache",0,0
"20",164,"brazo","arm",0,1
"20",166,"cachete","cheek",0,0
"20",167,"cara","face",0,9
"20",168,"chichi/pecho","breast",1,0
"20",169,"dedo","finger",0,3
"20",170,"dientes","tooth",0,1
"20",174,"lengua","tongue",0,0
"20",179,"ombligo","belly button",0,0
"20",180,"oreja","ear",0,0
"20",181,"panza","tummy",0,4
"20",182,"pelo","hair",1,10
"20",183,"pene","penis",0,3
"20",184,"piernas","leg",0,0
"20",186,"rodilla","knee",0,0
"20",194,"juguete","toy (object)",0,0
"20",195,"lápiz","pen/pencil",0,1
"20",196,"libro","book",0,1
"20",197,"muñeca","doll",0,0
"20",198,"osito","teddybear",0,1
"20",204,"tambor","drum",0,0
"20",206,"botas","boots",0,3
"20",207,"bolsa (clothing)","purse",0,1
"20",208,"babero","bib",0,0
"20",209,"aretes","earrings",0,0
"20",211,"almohada","pillow",0,0
"20",213,"basura","trash",0,0
"20",216,"caja","box",0,10
"20",220,"cepillo de dientes","toothbrush",0,0
"20",221,"cepillo","brush (object)",0,0
"20",223,"chupón/chupete","pacifier",0,0
"20",224,"cigarros","cigarette",0,0
"20",226,"cobija","blanket",0,2
"20",229,"cuchara","spoon",0,0
"20",230,"cuchillo","knife",0,0
"20",231,"dinero","money",0,0
"20",232,"escoba","broom",0,0
"20",233,"espejo","mirror",0,0
"20",234,"fotos","photos",0,3
"20",235,"jabón","soap",0,3
"20",237,"llave","keys",0,1
"20",238,"luz","light",0,1
"20",240,"medicina","medicine",0,0
"20",243,"papel","paper",0,2
"20",245,"peine","comb (object)",0,1
"20",248,"plato","plate",0,5
"20",249,"radio","radio",0,0
"20",250,"reloj","watch (object)",0,0
"20",253,"taza","cup",0,9
"20",254,"teléfono","telephone",0,0
"20",255,"tenedor","fork",0,0
"20",256,"tijeras","scissors",0,0
"20",257,"toalla","towel",0,1
"20",258,"trapo","cloth",0,1
"20",259,"vasos","glass",0,1
"20",260,"vela","candle",0,7
"20",262,"árbol","tree",0,1
"20",264,"cielo","sky",0,1
"20",266,"columpio","swing (object)",0,0
"20",267,"estrella","star",0,0
"20",268,"flor","flower",0,0
"20",272,"lluvia","rain",0,0
"20",273,"luna","moon",0,4
"20",278,"nube","cloud",0,1
"20",282,"piedra","rock (object)",0,0
"20",283,"planta","plant",0,2
"20",285,"resbaladilla","slide (object)",0,0
"20",286,"sol","sun",0,1
"20",288,"techo","roof",0,1
"20",292,"bacinica","potty",0,0
"20",294,"baño","bathroom",0,8
"20",295,"cajón","drawer",0,6
"20",296,"cama","bed",1,9
"20",299,"cocina","kitchen",0,2
"20",301,"cuarto","room",0,0
"20",302,"cuna","crib",0,6
"20",303,"escaleras","stairs",0,0
"20",304,"estufa","stove",0,0
"20",309,"mesa","table",0,3
"20",312,"puerta","door",0,0
"20",314,"refrigerador","refrigerator",0,0
"20",315,"regadera/ducha","shower",0,0
"20",317,"sala","living room",0,12
"20",319,"silla","chair",1,4
"20",322,"televisión","tv",0,0
"20",323,"tina","bathtub",0,5
"20",324,"ventana","window",0,0
"21",15,"vaca","cow",1,10
"21",16,"tortuga","turtle",0,1
"21",18,"ratón","mouse",0,4
"21",19,"rana","frog",0,12
"21",20,"puerco","pig",0,1
"21",21,"pollito","chick",0,1
"21",23,"pescado","fish (animal)",0,0
"21",25,"pato","duck",1,11
"21",26,"pájaro","bird",1,0
"21",27,"oso","bear",1,6
"21",29,"mosca","fly (animal)",0,1
"21",30,"mono","monkey",0,4
"21",31,"mariposa","butterfly",0,0
"21",32,"lobo","wolf",0,6
"21",33,"león","lion",0,0
"21",34,"jirafa","giraffe",0,0
"21",35,"hormiga","ant",0,0
"21",40,"gallina","hen",0,1
"21",42,"elefante","elephant",0,0
"21",43,"conejo","bunny",0,0
"21",47,"burro","donkey",0,5
"21",50,"borrego","lamb",0,0
"21",53,"araña","spider",0,0
"21",54,"animal","animal",0,0
"21",55,"abeja","bee",0,2
"21",58,"tren","train",0,0
"21",60,"moto","motorcycle",0,7
"21",61,"helicóptero","helicopter",0,0
"21",64,"camión/troca","truck",0,4
"21",66,"bicicleta","bicycle",0,0
"21",67,"barco","boat",0,4
"21",68,"avión","airplane",1,1
"21",71,"arroz","rice",0,1
"21",72,"atole","atole",0,0
"21",75,"café","coffee",0,4
"21",77,"carne","meat",1,1
"21",81,"chile","chili",0,0
"21",83,"comida","food",0,2
"21",84,"dulce","candy",0,0
"21",90,"frijoles","beans",0,0
"21",94,"helado/nieve","ice cream",0,1
"21",98,"jamón","ham",0,4
"21",105,"manzana","apple",0,0
"21",108,"naranja","orange (food)",0,0
"21",116,"pastel","cake",0,1
"21",119,"plátano/banana","banana",1,1
"21",120,"pollo","chicken (food)",1,4
"21",121,"quesadilla","quesadilla",0,0
"21",122,"queso","cheese",0,6
"21",124,"salchicha","hot dog",0,0
"21",132,"tortilla","tortilla",0,1
"21",133,"uvas","grapes",0,0
"21",138,"botón","button",0,2
"21",140,"calcetín","sock",0,0
"21",141,"calzón","underpants",0,2
"21",146,"falda","skirt",0,1
"21",149,"lentes","glasses",0,1
"21",152,"pantalón","pants",0,0
"21",153,"pijama","pajamas",0,0
"21",154,"playera","t-shirt",0,0
"21",156,"shorts","shorts",0,0
"21",157,"sombrero","hat",0,0
"21",158,"suéter","sweater",0,0
"21",159,"vestido","dress (object)",0,0
"21",162,"bigote","moustache",0,0
"21",164,"brazo","arm",0,1
"21",166,"cachete","cheek",0,0
"21",167,"cara","face",0,9
"21",169,"dedo","finger",1,3
"21",170,"dientes","tooth",1,1
"21",174,"lengua","tongue",0,0
"21",179,"ombligo","belly button",0,0
"21",180,"oreja","ear",0,0
"21",181,"panza","tummy",0,4
"21",183,"pene","penis",0,3
"21",184,"piernas","leg",0,0
"21",186,"rodilla","knee",0,0
"21",194,"juguete","toy (object)",0,0
"21",195,"lápiz","pen/pencil",0,1
"21",196,"libro","book",0,1
"21",197,"muñeca","doll",0,0
"21",198,"osito","teddybear",0,1
"21",204,"tambor","drum",0,0
"21",206,"botas","boots",0,3
"21",207,"bolsa (clothing)","purse",0,1
"21",208,"babero","bib",0,0
"21",209,"aretes","earrings",0,0
"21",211,"almohada","pillow",0,0
"21",213,"basura","trash",1,0
"21",216,"caja","box",0,10
"21",220,"cepillo de dientes","toothbrush",0,0
"21",221,"cepillo","brush (object)",0,0
"21",223,"chupón/chupete","pacifier",0,0
"21",224,"cigarros","cigarette",0,0
"21",226,"cobija","blanket",0,2
"21",229,"cuchara","spoon",0,0
"21",230,"cuchillo","knife",0,0
"21",231,"dinero","money",0,0
"21",232,"escoba","broom",0,0
"21",233,"espejo","mirror",0,0
"21",234,"fotos","photos",0,3
"21",235,"jabón","soap",1,3
"21",237,"llave","keys",0,1
"21",238,"luz","light",1,1
"21",240,"medicina","medicine",0,0
"21",243,"papel","paper",0,2
"21",245,"peine","comb (object)",1,1
"21",248,"plato","plate",0,5
"21",249,"radio","radio",0,0
"21",250,"reloj","watch (object)",0,0
"21",253,"taza","cup",0,9
"21",254,"teléfono","telephone",0,0
