"age","item","definition","uni_lemma","learned","value"
"19",185,"Tişört","t-shirt",0,0
"19",187,"Ağız","mouth",0,5
"19",188,"Ayak","foot",0,5
"19",189,"Bacak","leg",0,6
"19",190,"Baş/Kafa","head",0,8
"19",194,"Burun","nose",0,4
"19",196,"Dil","tongue",0,2
"19",197,"Diş","tooth",0,0
"19",198,"Diz","knee",0,1
"19",199,"El","hand",0,3
"19",200,"Göbek","tummy",0,0
"19",201,"Göz","eye",0,2
"19",206,"Kulak","ear",0,2
"19",207,"Parmak","finger",0,1
"19",208,"Popo","butt",0,1
"19",209,"Saç","hair",0,4
"19",212,"Yanak","cheek",0,1
"19",214,"Anahtar","keys",0,0
"19",215,"Ayna","mirror",0,2
"19",217,"Bardak","glasses",0,4
"19",218,"Battaniye","blanket",0,1
"19",220,"Biberon","bottle",0,1
"19",221,"Çanta","purse",0,0
"19",222,"Çatal","fork",0,2
"19",224,"Çekiç","hammer",0,0
"19",226,"Emzik","pacifier",0,0
"19",228,"İlaç","medicine",0,1
"19",229,"Kağıt","paper",0,4
"19",230,"Kaşık","spoon",0,3
"19",232,"Lamba/Işık","lamp",0,1
"19",237,"Radyo","radio",0,1
"19",238,"Resim","picture",0,1
"19",239,"Saat","clock",0,0
"19",240,"Sabun","soap",0,1
"19",241,"Süpürge","vacuum",0,1
"19",243,"Tabak","plate",0,0
"19",244,"Tarak","comb (object)",0,2
"19",245,"Telefon","telephone",0,0
"19",247,"Balkon","porch",0,1
"19",248,"Banyo (object)","bathroom",0,1
"19",249,"Bilgisayar","computer",0,2
"19",250,"Buzdolabı","refrigerator",0,0
"19",251,"Dolap","cupboard",0,0
"19",253,"Fırın","oven",0,2
"19",256,"Kapı","door",0,7
"19",258,"Lazımlık/Oturak","potty",0,0
"19",259,"Masa","table",0,3
"19",260,"Merdiven","stairs",0,0
"19",261,"Mutfak","kitchen",0,1
"19",263,"Pencere","window",0,2
"19",264,"Oda","room",0,6
"19",266,"Sandalye/İskemle","chair",0,5
"19",269,"Tuvalet","potty",0,0
"19",270,"Yatak","bed",0,5
"19",271,"Yastık","pillow",0,2
"19",272,"Zil","bell",0,1
"19",274,"Ay/Aydede","moon",0,1
"19",275,"Ağaç","tree",0,14
"19",276,"Ateş","fire",0,1
"19",277,"Bahçe","garden",0,1
"19",280,"Çamur","mud",0,0
"19",281,"Çiçek","flower",0,4
"19",286,"Duvar","wall",0,3
"19",291,"Güneş","sun",0,8
"19",293,"Kaydırak","slide (object)",0,1
"19",296,"Köprü","bridge",0,0
"19",297,"Kum","sand",0,4
"19",300,"Salıncak","swing (object)",0,2
"19",301,"Sokak","street",0,3
"19",302,"Taş","rock (object)",0,1
"19",304,"Toprak","soil",0,0
"19",305,"Toz","dust",0,1
"19",307,"Yağmur","rain",0,3
"19",309,"Yaprak","leaf",0,1
"19",310,"Yol","road",0,4
"20",14,"Arı","bee",0,1
"20",16,"At (animal)","horse",0,2
"20",17,"Ayı","bear",0,1
"20",18,"Balık (animal)","fish (animal)",0,4
"20",20,"Böcek","bug",0,1
"20",23,"Eşek","donkey",0,1
"20",29,"İnek","cow",0,3
"20",37,"Köpek","dog",0,5
"20",38,"Kurbağa","frog",0,0
"20",42,"Maymun","monkey",0,3
"20",43,"Ördek","duck",0,0
"20",48,"Tavşan","bunny",0,0
"20",49,"Tavuk","chicken (animal)",0,5
"20",54,"Kuzu","lamb",0,0
"20",55,"Ambulans","ambulance",0,0
"20",57,"Bisiklet","bicycle",0,1
"20",58,"Gemi/Vapur","boat",0,3
"20",59,"Helikopter","helicopter",0,1
"20",61,"Kamyon","truck",0,4
"20",63,"Motosiklet","motorcycle",0,1
"20",64,"Otobüs","bus",0,3
"20",65,"Traktör","tractor",0,0
"20",66,"Tren","train",0,3
"20",67,"Uçak","airplane",0,1
"20",69,"Balon","balloon",1,0
"20",72,"Boya (object)","crayon",0,0
"20",77,"Kitap","book",0,2
"20",78,"Kova","bucket",0,0
"20",83,"Oyuncak","toy (object)",0,3
"20",85,"Robot","robot",0,0
"20",87,"Tüfek","gun",0,0
"20",89,"Armut","pear",0,1
"20",91,"Bal","honey",0,3
"20",92,"Balık (food)","fish (food)",0,4
"20",93,"Bisküvi","cracker",0,2
"20",94,"Börek","pastry",0,0
"20",97,"Çikolata","chocolate",0,10
"20",99,"Çorba","soup",0,5
"20",101,"Domates","tomato",0,3
"20",102,"Dondurma","ice cream",0,7
"20",103,"Ekmek","bread",1,5
"20",104,"Elma","apple",0,9
"20",105,"Et","meat",0,4
"20",107,"Fıstık","peanut",0,0
"20",113,"Kek","cake",0,12
"20",116,"Kola","soda",0,1
"20",117,"Köfte","meatball",0,0
"20",118,"Kurabiye","cookie",0,6
"20",119,"Limon","lemon",0,2
"20",121,"Makarna","pasta",0,1
"20",123,"Meyve","fruit",0,8
"20",125,"Muhallebi","pudding",0,1
"20",126,"Muz","banana",0,3
"20",129,"Pasta","cake",0,12
"20",130,"Patates","potato",0,3
"20",131,"Peynir","cheese",0,3
"20",132,"Pilav","rice",0,0
"20",135,"Portakal","orange (food)",0,5
"20",136,"Reçel","jam",0,2
"20",146,"Şeker","candy",0,3
"20",148,"Tost","toast",0,3
"20",151,"Yemek","food",0,31
"20",152,"Yoğurt","yogurt",0,1
"20",153,"Yumurta","egg",0,0
"20",154,"Zeytin","olive",0,0
"20",155,"Ayakkabı/Pabuç","shoe",1,3
"20",156,"Bez (çocuk bezi)","diaper",1,0
"20",157,"Bilezik","bracelet",0,0
"20",160,"Ceket","jacket",0,2
"20",163,"Çorap","sock",0,1
"20",165,"Elbise","dress (object)",0,3
"20",168,"Etek","skirt",0,2
"20",171,"Gözlük","glasses",0,4
"20",172,"Kazak","sweater",0,2
"20",174,"Küpe","earrings",0,0
"20",177,"Palto","coat",0,4
"20",178,"Pantolon","pants",0,3
"20",179,"Pijama","pajamas",0,0
"20",180,"Şapka","hat",0,3
"20",182,"Taç","headband",0,0
"20",183,"Tayt","tights",0,0
"20",185,"Tişört","t-shirt",0,0
"20",187,"Ağız","mouth",0,5
"20",188,"Ayak","foot",1,5
"20",189,"Bacak","leg",0,6
"20",190,"Baş/Kafa","head",0,8
"20",194,"Burun","nose",0,4
"20",196,"Dil","tongue",0,2
"20",197,"Diş","tooth",0,0
"20",198,"Diz","knee",0,1
"20",199,"El","hand",1,3
"20",200,"Göbek","tummy",0,0
"20",201,"Göz","eye",0,2
"20",206,"Kulak","ear",0,2
"20",207,"Parmak","finger",0,1
"20",208,"Popo","butt",0,1
"20",209,"Saç","hair",0,4
"20",212,"Yanak","cheek",0,1
"20",214,"Anahtar","keys",0,0
"20",215,"Ayna","mirror",0,2
"20",217,"Bardak","glasses",0,4
"20",218,"Battaniye","blanket",0,1
"20",220,"Biberon","bottle",0,1
"20",221,"Çanta","purse",0,0
"20",222,"Çatal","fork",0,2
"20",224,"Çekiç","hammer",0,0
"20",226,"Emzik","pacifier",0,0
"20",228,"İlaç","medicine",0,1
"20",229,"Kağıt","paper",0,4
"20",230,"Kaşık","spoon",0,3
"20",232,"Lamba/Işık","lamp",0,1
"20",237,"Radyo","radio",0,1
"20",238,"Resim","picture",0,1
"20",239,"Saat","clock",0,0
"20",240,"Sabun","soap",0,1
"20",241,"Süpürge","vacuum",0,1
"20",243,"Tabak","plate",0,0
"20",244,"Tarak","comb (object)",0,2
"20",245,"Telefon","telephone",0,0
"20",247,"Balkon","porch",0,1
"20",248,"Banyo (object)","bathroom",0,1
"20",249,"Bilgisayar","computer",0,2
"20",250,"Buzdolabı","refrigerator",0,0
"20",251,"Dolap","cupboard",0,0
"20",253,"Fırın","oven",0,2
"20",256,"Kapı","door",0,7
"20",258,"Lazımlık/Oturak","potty",0,0
"20",259,"Masa","table",0,3
"20",260,"Merdiven","stairs",0,0
"20",261,"Mutfak","kitchen",0,1
"20",263,"Pencere","window",0,2
"20",264,"Oda","room",0,6
"20",266,"Sandalye/İskemle","chair",0,5
"20",269,"Tuvalet","potty",0,0
"20",270,"Yatak","bed",0,5
"20",271,"Yastık","pillow",0,2
"20",272,"Zil","bell",0,1
"20",274,"Ay/Aydede","moon",0,1
"20",275,"Ağaç","tree",0,14
"20",276,"Ateş","fire",0,1
"20",277,"Bahçe","garden",0,1
"20",280,"Çamur","mud",0,0
"20",281,"Çiçek","flower",0,4
"20",286,"Duvar","wall",0,3
"20",291,"Güneş","sun",0,8
"20",293,"Kaydırak","slide (object)",0,1
"20",296,"Köprü","bridge",0,0
"20",297,"Kum","sand",0,4
"20",300,"Salıncak","swing (object)",0,2
"20",301,"Sokak","street",0,3
"20",302,"Taş","rock (object)",0,1
"20",304,"Toprak","soil",0,0
"20",305,"Toz","dust",0,1
"20",307,"Yağmur","rain",0,3
"20",309,"Yaprak","leaf",0,1
"20",310,"Yol","road",0,4
"21",14,"Arı","bee",0,1
"21",16,"At (animal)","horse",0,2
"21",17,"Ayı","bear",0,1
"21",18,"Balık (animal)","fish (animal)",0,4
"21",20,"Böcek","bug",0,1
"21",23,"Eşek","donkey",0,1
"21",29,"İnek","cow",0,3
"21",37,"Köpek","dog",1,5
"21",38,"Kurbağa","frog",0,0
"21",42,"Maymun","monkey",0,3
"21",43,"Ördek","duck",0,0
"21",48,"Tavşan","bunny",0,0
"21",49,"Tavuk","chicken (animal)",0,5
"21",54,"Kuzu","lamb",0,0
"21",55,"Ambulans","ambulance",0,0
"21",57,"Bisiklet","bicycle",0,1
"21",58,"Gemi/Vapur","boat",0,3
"21",59,"Helikopter","helicopter",0,1
"21",61,"Kamyon","truck",0,4
"21",63,"Motosiklet","motorcycle",0,1
"21",64,"Otobüs","bus",0,3
"21",65,"Traktör","tractor",0,0
"21",66,"Tren","train",0,3
"21",67,"Uçak","airplane",0,1
"21",72,"Boya (object)","crayon",0,0
"21",77,"Kitap","book",0,2
"21",78,"Kova","bucket",0,0
"21",83,"Oyuncak","toy (object)",1,3
"21",85,"Robot","robot",0,0
"21",87,"Tüfek","gun",0,0
"21",89,"Armut","pear",0,1
"21",91,"Bal","honey",0,3
"21",92,"Balık (food)","fish (food)",0,4
"21",93,"Bisküvi","cracker",0,2
"21",94,"Börek","pastry",0,0
"21",97,"Çikolata","chocolate",0,10
"21",99,"Çorba","soup",0,5
"21",101,"Domates","tomato",0,3
"21",102,"Dondurma","ice cream",0,7
"21",104,"Elma","apple",0,9
"21",105,"Et","meat",0,4
"21",107,"Fıstık","peanut",0,0
"21",113,"Kek","cake",0,12
"21",116,"Kola","soda",0,1
"21",117,"Köfte","meatball",0,0
"21",118,"Kurabiye","cookie",0,6
"21",119,"Limon","lemon",0,2
"21",121,"Makarna","pasta",0,1
"21",123,"Meyve","fruit",0,8
"21",125,"Muhallebi","pudding",0,1
"21",126,"Muz","banana",0,3
"21",129,"Pasta","cake",0,12
"21",130,"Patates","potato",0,3
"21",131,"Peynir","cheese",0,3
"21",132,"Pilav","rice",0,0
"21",135,"Portakal","orange (food)",0,5
"21",136,"Reçel","jam",0,2
"21",146,"Şeker","candy",0,3
"21",148,"Tost","toast",0,3
"21",151,"Yemek","food",0,31
"21",152,"Yoğurt","yogurt",0,1
"21",153,"Yumurta","egg",0,0
"21",154,"Zeytin","olive",0,0
"21",157,"Bilezik","bracelet",0,0
"21",160,"Ceket","jacket",0,2
"21",163,"Çorap","sock",0,1
"21",165,"Elbise","dress (object)",0,3
"21",168,"Etek","skirt",0,2
"21",171,"Gözlük","glasses",0,4
"21",172,"Kazak","sweater",0,2
"21",174,"Küpe","earrings",0,0
"21",177,"Palto","coat",0,4
"21",178,"Pantolon","pants",0,3
"21",179,"Pijama","pajamas",0,0
"21",180,"Şapka","hat",0,3
"21",182,"Taç","headband",0,0
"21",183,"Tayt","tights",0,0
"21",185,"Tişört","t-shirt",0,0
"21",187,"Ağız","mouth",0,5
"21",189,"Bacak","leg",0,6
"21",190,"Baş/Kafa","head",0,8
"21",194,"Burun","nose",1,4
"21",196,"Dil","tongue",0,2
"21",197,"Diş","tooth",0,0
"21",198,"Diz","knee",0,1
"21",200,"Göbek","tummy",0,0
"21",201,"Göz","eye",1,2
"21",206,"Kulak","ear",0,2
"21",207,"Parmak","finger",0,1
