"age","item","definition","uni_lemma","learned","value"
"19",286,"scala","stairs",0,0
"19",287,"sedia","chair",0,8
"19",289,"tappeto","carpet",0,0
"19",290,"tavolo","table",0,3
"19",291,"televisione/TV","tv",0,0
"19",292,"terrazza","porch",0,1
"19",293,"vasca da bagno","bathtub",0,1
"19",294,"albero","tree",0,13
"19",295,"altalena","swing (object)",0,2
"19",296,"ascensore","elevator",0,1
"19",300,"cielo","sky",0,5
"19",302,"fiore","flower",0,4
"19",306,"garage","garage",0,0
"19",307,"luna","moon",0,4
"19",309,"neve","snow",0,4
"19",310,"nuvola","cloud",0,2
"19",311,"pioggia","rain",0,6
"19",314,"prato","lawn",0,0
"19",315,"sasso","stone",0,0
"19",316,"scivolo","slide (object)",0,1
"19",317,"sole","sun",0,9
"19",318,"stella","star",0,3
"19",319,"strada","street",0,2
"19",320,"terra","earth",0,0
"19",324,"vento","wind",0,2
"20",1,"organo genitale femminile","vagina",0,0
"20",2,"orecchio","ear",0,3
"20",4,"occhio","eye",0,4
"20",5,"naso","nose",0,7
"20",7,"lingua","tongue",0,1
"20",12,"gambe","leg",0,6
"20",13,"faccia","face",0,8
"20",14,"dito","finger",0,2
"20",15,"denti","tooth",0,0
"20",17,"capelli","hair",0,5
"20",18,"braccio","arm",0,3
"20",20,"vestito","dress (object)",0,5
"20",23,"sciarpa","scarf",0,1
"20",25,"pigiama","pajamas",0,0
"20",27,"pantaloni","pants",0,4
"20",28,"pannolino","diaper",0,0
"20",29,"occhiali","glasses",0,1
"20",31,"maglione","sweater",0,3
"20",33,"guanti","gloves",0,0
"20",35,"gonna","skirt",0,2
"20",36,"giacca","jacket",0,3
"20",37,"collana","necklace",0,0
"20",39,"cappotto","coat",0,5
"20",40,"cappello","hat",0,7
"20",43,"calze","sock",0,1
"20",45,"bottone","button",0,1
"20",49,"zucchero","sugar",0,4
"20",50,"yogurt","yogurt",0,1
"20",54,"uovo","egg",0,3
"20",56,"torta","cake",0,3
"20",59,"sugo","sauce",0,1
"20",64,"riso","rice",0,0
"20",66,"polpette","meatball",0,0
"20",67,"pollo","chicken (food)",0,9
"20",69,"piselli","peas",0,1
"20",70,"pesca","peach",0,2
"20",71,"pera","pear",0,2
"20",72,"patatine","chips",0,0
"20",73,"patate","potato",0,4
"20",74,"pasta","pasta",0,0
"20",82,"miele","honey",0,2
"20",84,"mela","apple",1,6
"20",92,"gelato","ice cream",0,4
"20",94,"formaggio","cheese",0,5
"20",98,"cracker","cracker",0,1
"20",101,"cioccolata","chocolate",0,7
"20",103,"carote","carrots",0,1
"20",104,"carne","meat",0,5
"20",105,"caramella","candy",0,4
"20",112,"banana","banana",1,2
"20",114,"arancia","orange (food)",0,4
"20",116,"trottola","top",0,11
"20",121,"secchiello","bucket",0,0
"20",123,"pistola","gun",0,4
"20",126,"paletta","spade",0,0
"20",127,"giocattolo","toy (object)",0,4
"20",128,"favola/storia","book",0,6
"20",129,"cubi","block",0,1
"20",133,"bambola","doll",0,1
"20",134,"treno","train",0,3
"20",135,"trattore","tractor",0,0
"20",137,"passeggino","stroller",0,0
"20",138,"motocicletta","motorcycle",0,1
"20",139,"jeep","jeep",0,0
"20",140,"gru","crane",0,0
"20",142,"camion","truck",0,5
"20",143,"bicicletta","bicycle",0,1
"20",144,"barca","boat",0,4
"20",145,"automobile","car",0,15
"20",146,"autobus","bus",0,3
"20",147,"aereo","airplane",0,1
"20",149,"zanzara","mosquito",0,1
"20",150,"uccellino","bird",0,14
"20",151,"topo","mouse",0,4
"20",152,"tigre","tiger",0,3
"20",153,"tartaruga","turtle",0,0
"20",156,"scimmia","monkey",0,3
"20",157,"rana","frog",0,0
"20",158,"pulcino","chick",0,1
"20",159,"pinguino","penguin",0,0
"20",160,"pesciolino","fish (animal)",0,3
"20",161,"pecora","sheep",0,2
