"age","item","definition","uni_lemma","learned","value"
"20",253,"håndklæde","towel",0,0
"20",254,"plante","plant",0,0
"20",255,"tæppe","carpet",0,0
"20",256,"kam","comb (object)",0,1
"20",257,"pude","pillow",0,0
"20",258,"ur","watch (object)",0,0
"20",260,"pung","purse",0,0
"20",262,"kasse","box",0,0
"20",263,"radio","radio",0,0
"20",266,"stue","living room",0,0
"20",267,"badekar","bathtub",0,0
"20",268,"køkken","kitchen",0,0
"20",270,"badeværelse","bathroom",0,0
"20",271,"køleskab","refrigerator",0,0
"20",273,"bord","table",0,1
"20",274,"ovn","oven",0,0
"20",275,"trapper","stairs",0,0
"20",277,"potte","potty",0,0
"20",278,"tv/fjernsyn","tv",0,0
"20",279,"dør","door",0,1
"20",280,"seng","bed",0,0
"20",282,"garage","garage",0,0
"20",284,"vask","sink",0,0
"20",286,"skuffe","drawer",0,0
"20",288,"høj stol","high chair",0,0
"20",289,"sofa","couch",0,0
"20",290,"vindue","window",0,0
"20",291,"komfur","stove",0,0
"20",292,"soveværelse","bedroom",0,0
"20",293,"vugge","crib",0,0
"20",294,"kravlegård","play pen",0,0
"20",295,"stol","chair",0,1
"20",298,"måne","moon",0,1
"20",299,"sol","sun",0,1
"20",300,"blomst","flower",0,0
"20",302,"sten","rock (object)",0,0
"20",304,"græsslåmaskine","lawn mower",0,0
